part_id,date,description,category,subcategory,microarea,demand,profile,history_months,history_before_current,previous_demand,baseline_median,baseline_q1,baseline_q3,baseline_iqr,upper_bound,outlier_method,is_quantity_outlier,anomaly_score,is_anomaly,anomaly_type,is_reactivation,unusual_gap,months_since_previous_demand,previous_yearly_demand,yearly_ratio,passes_yearly_validation
MED-0057,2022-05-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,8,INTERMITTENT,48,4,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0057,2022-06-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,EAST,0,INTERMITTENT,48,5,8,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,,,t
MED-0057,2022-07-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,SOUTH,0,INTERMITTENT,48,6,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,,,t
MED-0057,2022-08-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,7,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,,,t
MED-0057,2022-09-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,8,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,4.040735873850197,,,t
MED-0057,2022-10-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,CENTRAL,0,INTERMITTENT,48,9,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,5.026281208935611,,,t
MED-0057,2022-11-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,10,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,6.044678055190539,,,t
MED-0057,2022-12-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,WEST,0,INTERMITTENT,48,11,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,7.030223390275952,,,t
MED-0057,2023-01-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,WEST,0,INTERMITTENT,48,12,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,8.04862023653088,8,1.75,f
MED-0057,2023-02-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,13,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,9.067017082785808,8,1.75,f
MED-0057,2023-03-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,SOUTH,0,INTERMITTENT,48,14,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,9.986859395532194,8,1.75,f
MED-0057,2023-04-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,SOUTH,0,INTERMITTENT,48,15,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,11.00525624178712,8,1.75,f
MED-0057,2023-05-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,14,INTERMITTENT,48,16,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,11.990801576872537,8,1.75,f
MED-0057,2023-06-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,17,14,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,8,1.75,f
MED-0057,2023-07-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,18,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,8,1.75,f
MED-0057,2023-08-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,19,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,8,1.75,f
MED-0057,2023-09-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,20,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,4.040735873850197,8,1.75,f
MED-0057,2023-10-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,21,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,5.026281208935611,8,1.75,f
MED-0057,2023-11-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,WEST,0,INTERMITTENT,48,22,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,6.044678055190539,8,1.75,f
MED-0057,2023-12-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,23,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,7.030223390275952,8,1.75,f
MED-0057,2024-01-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,24,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,8.04862023653088,14,0.7857142857142857,f
MED-0057,2024-02-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,25,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,9.067017082785808,14,0.7857142857142857,f
MED-0057,2024-03-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,26,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,10.019710906701707,14,0.7857142857142857,f
MED-0057,2024-04-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,27,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,11.038107752956636,14,0.7857142857142857,f
MED-0059,2022-11-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,6,STABLE,42,4,7,,,,,,POISSON_STABLE,f,0,f,NORMAL,f,f,1.0183968462549278,,,t
MED-0057,2024-05-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,EAST,11,INTERMITTENT,48,28,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,12.02365308804205,14,0.7857142857142857,f
MED-0057,2024-06-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,CENTRAL,0,INTERMITTENT,48,29,11,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,14,0.7857142857142857,f
MED-0057,2024-07-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,30,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,14,0.7857142857142857,f
MED-0057,2024-08-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,31,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,14,0.7857142857142857,f
MED-0057,2024-09-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,32,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,4.040735873850197,14,0.7857142857142857,f
MED-0057,2024-10-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,33,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,5.026281208935611,14,0.7857142857142857,f
MED-0057,2024-11-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,34,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,6.044678055190539,14,0.7857142857142857,f
MED-0057,2024-12-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,35,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,7.030223390275952,14,0.7857142857142857,f
MED-0057,2025-01-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,EAST,0,INTERMITTENT,48,36,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,8.04862023653088,11,0.6363636363636364,f
MED-0057,2025-02-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,37,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,9.067017082785808,11,0.6363636363636364,f
MED-0057,2025-03-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,38,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,9.986859395532194,11,0.6363636363636364,f
MED-0057,2025-04-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,39,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,11.00525624178712,11,0.6363636363636364,f
MED-0057,2025-05-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,40,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,11.990801576872537,11,0.6363636363636364,f
MED-0057,2025-06-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,41,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,13.009198423127463,11,0.6363636363636364,f
MED-0057,2025-07-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,42,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,13.994743758212875,11,0.6363636363636364,f
MED-0057,2025-08-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,43,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,15.013140604467806,11,0.6363636363636364,f
MED-0057,2025-09-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,44,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,16.031537450722734,11,0.6363636363636364,f
MED-0057,2025-10-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,0,INTERMITTENT,48,45,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,17.017082785808146,11,0.6363636363636364,f
MED-0057,2025-11-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,CENTRAL,0,INTERMITTENT,48,46,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,t,18.035479632063073,11,0.6363636363636364,f
MED-0057,2025-12-01 00:00:00,X-Ray Power Supply,IMAGING,POWER COMPONENTS,NORTH,7,INTERMITTENT,48,47,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,t,t,19.021024967148488,11,0.6363636363636364,f
MED-0058,2023-07-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,NORTH,0,INTERMITTENT,30,0,,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0058,2023-08-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,1,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0058,2023-09-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,2,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0058,2023-10-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,3,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0058,2023-11-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,4,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0058,2023-12-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,5,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0058,2024-01-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,6,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,0,,t
MED-0059,2022-12-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,10,STABLE,42,5,6,,,,,,POISSON_STABLE,f,0,f,NORMAL,f,f,0.985545335085414,,,t
MED-0058,2024-02-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,SOUTH,0,INTERMITTENT,30,7,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,0,,t
MED-0058,2024-03-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,8,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,0,,t
MED-0058,2024-04-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,9,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,0,,t
MED-0058,2024-05-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,NORTH,15,INTERMITTENT,30,10,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,0,,t
MED-0058,2024-06-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,EAST,11,INTERMITTENT,30,11,15,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,0,,t
MED-0058,2024-07-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,SOUTH,0,INTERMITTENT,30,12,11,13,12,14,2,39,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,0.985545335085414,0,,t
MED-0058,2024-08-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,13,0,13,12,14,2,39,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,0,,t
MED-0058,2024-09-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,14,0,13,12,14,2,39,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,0,,t
MED-0058,2024-10-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,15,0,13,12,14,2,39,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,4.0078843626806835,0,,t
MED-0058,2024-11-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,16,0,13,12,14,2,39,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,5.026281208935611,0,,t
MED-0058,2024-12-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,17,0,13,12,14,2,39,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,t,6.011826544021025,0,,t
MED-0058,2025-01-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,18,0,13,12,14,2,39,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,t,7.030223390275952,26,2,t
MED-0058,2025-02-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,19,0,13,12,14,2,39,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,t,8.04862023653088,26,2,t
MED-0058,2025-03-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,7,INTERMITTENT,30,20,0,13,12,14,2,39,MEDIAN_RELAXED_INTERMITTENT,f,0.1794871794871795,f,NORMAL,t,t,8.968462549277266,26,2,t
MED-0058,2025-04-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,21,7,11,9,13,4,33,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,26,2,t
MED-0058,2025-05-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,SOUTH,0,INTERMITTENT,30,22,0,11,9,13,4,33,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,26,2,t
MED-0058,2025-06-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,23,0,9,8,10,2,27,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,26,2,t
MED-0058,2025-07-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,24,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,4.0078843626806835,26,2,t
MED-0058,2025-08-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,11,INTERMITTENT,30,25,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,5.026281208935611,26,2,t
MED-0058,2025-09-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,0,INTERMITTENT,30,26,11,9,8,10,2,27,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,26,2,t
MED-0058,2025-10-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,14,INTERMITTENT,30,27,0,9,8,10,2,27,MEDIAN_RELAXED_INTERMITTENT,f,0.5185185185185185,f,NORMAL,f,f,2.0039421813403417,26,2,t
MED-0058,2025-11-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,WEST,20,INTERMITTENT,30,28,14,11,9,12.5,3.5,33,MEDIAN_RELAXED_INTERMITTENT,f,0.6060606060606061,f,NORMAL,f,f,1.0183968462549278,26,2,t
MED-0058,2025-12-01 00:00:00,Ultrasound Transducer,IMAGING,TRANSDUCERS,EAST,0,INTERMITTENT,30,29,20,12.5,10,15.5,5.5,37.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,0.985545335085414,26,2,t
MED-0059,2022-07-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,SOUTH,4,STABLE,42,0,,,,,,,POISSON_STABLE,f,0,f,NORMAL,f,f,,,,t
MED-0059,2022-08-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,NORTH,4,STABLE,42,1,4,,,,,,POISSON_STABLE,f,0,f,NORMAL,f,f,1.0183968462549278,,,t
MED-0059,2022-09-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,6,STABLE,42,2,4,,,,,,POISSON_STABLE,f,0,f,NORMAL,f,f,1.0183968462549278,,,t
MED-0059,2023-01-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,CENTRAL,16,STABLE,42,6,10,6,4.5,6.75,2.25,14.858137581688284,POISSON_STABLE,t,1.0768509789355425,t,EXCEPTIONAL_SPIKE,f,f,1.0183968462549278,37,2.324324324324324,t
MED-0059,2023-02-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,7,STABLE,42,7,16,6,5,8.5,3.5,17.20210871355768,POISSON_STABLE,f,0.4069268551060263,f,NORMAL,f,f,1.0183968462549278,37,2.324324324324324,t
MED-0059,2023-03-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,12,STABLE,42,8,7,6.5,5.5,7.75,2.25,17.085144756340405,POISSON_STABLE,f,0.7023645495041372,f,NORMAL,f,f,0.9198423127463864,37,2.324324324324324,t
MED-0059,2023-04-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,CENTRAL,12,STABLE,42,9,12,7,6,10,4,17.899494936611667,POISSON_STABLE,f,0.6704099776276465,f,NORMAL,f,f,1.0183968462549278,37,2.324324324324324,t
MED-0059,2023-05-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,NORTH,3,STABLE,42,10,12,7,6,11.5,5.5,18.54396372233261,POISSON_STABLE,f,0.161777710791522,f,NORMAL,f,f,0.985545335085414,37,2.324324324324324,t
MED-0059,2023-06-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,7,STABLE,42,11,3,7,5,11,6,17.752178007982376,POISSON_STABLE,f,0.3943178125440386,f,NORMAL,f,f,1.0183968462549278,37,2.324324324324324,t
MED-0059,2023-07-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,4,STABLE,42,12,7,7,5.5,10.5,5,17.629165780518885,POISSON_STABLE,f,0.2268967261298433,f,NORMAL,f,f,0.985545335085414,37,2.324324324324324,t
MED-0059,2023-08-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,9,STABLE,42,13,4,7,5.5,10.5,5,17.629165780518885,POISSON_STABLE,f,0.5105176337921475,f,NORMAL,f,f,1.0183968462549278,37,2.324324324324324,t
MED-0059,2023-09-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,4,STABLE,42,14,9,7,6,10.5,4.5,18.30298463144155,POISSON_STABLE,f,0.2185435916898848,f,NORMAL,f,f,1.0183968462549278,37,2.324324324324324,t
MED-0059,2023-10-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,5,STABLE,42,15,4,7,5.5,10.5,5,18.034254563718655,POISSON_STABLE,f,0.2772501620365839,f,NORMAL,f,f,0.985545335085414,37,2.324324324324324,t
MED-0059,2023-11-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,3,STABLE,42,16,5,7,4.75,10.5,5.75,17.764466759411576,POISSON_STABLE,f,0.1688764453574496,f,NORMAL,f,f,1.0183968462549278,37,2.324324324324324,t
MED-0059,2023-12-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,EAST,4,STABLE,42,17,3,7,4,10.5,6.5,17.35772784007109,POISSON_STABLE,f,0.2304449082768668,f,NORMAL,f,f,0.985545335085414,37,2.324324324324324,t
MED-0059,2024-01-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,EAST,6,STABLE,42,18,4,6,4,9.75,5.75,16.536387402455258,POISSON_STABLE,f,0.362836202005593,f,NORMAL,f,f,1.0183968462549278,86,0.7790697674418605,f
MED-0059,2024-02-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,9,STABLE,42,19,6,5.5,4,7.5,3.5,15.141473507815874,POISSON_STABLE,f,0.5943939336785348,f,NORMAL,f,f,1.0183968462549278,86,0.7790697674418605,f
MED-0059,2024-03-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,6,STABLE,42,20,9,5.5,4,9,5,15.423284148787372,POISSON_STABLE,f,0.3890222044876051,f,NORMAL,f,f,0.9526938239159,86,0.7790697674418605,f
MED-0059,2024-04-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,4,STABLE,42,21,6,5.5,4,7.5,3.5,14.573214099741122,POISSON_STABLE,f,0.2744761706390531,f,NORMAL,f,f,1.0183968462549278,86,0.7790697674418605,f
MED-0059,2024-05-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,EAST,6,STABLE,42,22,4,4.5,4,6.25,2.25,13.416237101988091,POISSON_STABLE,f,0.4472192876727623,f,NORMAL,f,f,0.985545335085414,86,0.7790697674418605,f
MED-0059,2024-06-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,5,STABLE,42,23,6,5.5,4,6.25,2.25,13.853510679275397,POISSON_STABLE,f,0.3609193449772923,f,NORMAL,f,f,1.0183968462549278,86,0.7790697674418605,f
MED-0059,2024-07-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,EAST,1,STABLE,42,24,5,5,4,6,2,13.562473358865216,POISSON_STABLE,f,0.0737328637291915,f,NORMAL,f,f,0.985545335085414,86,0.7790697674418605,f
MED-0059,2024-08-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,5,STABLE,42,25,1,5,4,6,2,13.12227265657508,POISSON_STABLE,f,0.3810315583935597,f,NORMAL,f,f,1.0183968462549278,86,0.7790697674418605,f
MED-0059,2024-09-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,NORTH,8,STABLE,42,26,5,5,4,6,2,12.528028475659202,POISSON_STABLE,f,0.6385681526461453,f,NORMAL,f,f,1.0183968462549278,86,0.7790697674418605,f
MED-0059,2024-10-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,EAST,7,STABLE,42,27,8,5,4,6,2,13.12227265657508,POISSON_STABLE,f,0.5334441817509836,f,NORMAL,f,f,0.985545335085414,86,0.7790697674418605,f
MED-0059,2024-11-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,NORTH,5,STABLE,42,28,7,5.5,4,6.25,2.25,13.416237101988091,POISSON_STABLE,f,0.372682739727302,f,NORMAL,f,f,1.0183968462549278,86,0.7790697674418605,f
MED-0059,2024-12-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,5,STABLE,42,29,5,5.5,4.75,6.25,1.5,13.708227579691002,POISSON_STABLE,f,0.3647444551772393,f,NORMAL,f,f,0.985545335085414,86,0.7790697674418605,f
MED-0059,2025-01-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,4,STABLE,42,30,5,5.5,5,6.25,1.25,13.853510679275397,POISSON_STABLE,f,0.2887354759818338,f,NORMAL,f,f,1.0183968462549278,67,0.746268656716418,f
MED-0059,2025-02-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,2,STABLE,42,31,4,5,4.75,6.25,1.5,13.562473358865216,POISSON_STABLE,f,0.1474657274583831,f,NORMAL,f,f,1.0183968462549278,67,0.746268656716418,f
MED-0059,2025-03-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,1,STABLE,42,32,2,5,4,6,2,12.528028475659202,POISSON_STABLE,f,0.0798210190807681,f,NORMAL,f,f,0.9198423127463864,67,0.746268656716418,f
MED-0059,2025-04-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,CENTRAL,1,STABLE,42,33,1,5,3.5,5.25,1.75,11.772220124202455,POISSON_STABLE,f,0.0849457442563535,f,NORMAL,f,f,1.0183968462549278,67,0.746268656716418,f
MED-0059,2025-05-01 00:00:00,CT Patient Table Motor,IMAGING,MOTORS,WEST,5,STABLE,42,34,1,5,1.75,5.25,3.5,11.31101174978427,POISSON_STABLE,f,0.4420471051226131,f,NORMAL,f,f,0.985545335085414,67,0.746268656716418,f
